Id,SalePrice
2735,135493.7166060708
2736,140904.31381016536
2737,120950.27492532297
2738,138144.6877879663
2739,167440.59259975463
2740,141661.09962050035
2741,144572.99326622518
2742,151485.26577071994
2743,158576.2034448239
2744,166309.82181496266
2745,143803.39241444267
2746,140320.5010672804
2747,147038.277198532
2748,125540.03251184606
2749,129166.01632378205
2750,133958.15980296244
2751,138948.32340331736
2752,194133.47096702526
2753,144867.56288027743
2754,234690.73442470666
2755,137741.57827158118
2756,95617.84044229098
2757,64904.23516803608
2758,91816.43922800718
2759,164902.4580946606
2760,113531.20306278931
2761,149448.5363095657
2762,146630.1085648264
2763,188622.2730029608
2764,144141.38232677177
2765,318917.56403147447
2766,134494.47929907922
2767,86396.75369131764
2768,130311.79365097138
2769,130160.61200513854
2770,139663.87628821912
2771,105572.81591944775
2772,107406.92039700598
2773,162268.16436614603
2774,149144.65257485153
2775,114523.0903839774
2776,146030.82470573107
2777,142127.2782316526
2778,102301.41930481493
2779,124464.02532848922
2780,94883.28457214552
2781,98772.39540730622
2782,93642.45319932316
2783,91011.0660502758
2784,120163.4131256736
2785,138417.8824060993
2786,66603.23464328678
2787,122605.13318164845
2788,76666.61773113572
2789,161585.93039368332
2790,92932.32577399416
2791,107063.63355310072
2792,68969.25382703521
2793,157352.04439064578
2794,89808.4232309116
2795,118566.5227989061
2796,94926.92309342006
2797,203863.5833635903
2798,101368.88516925203
2799,107502.3607761402
2800,65057.581082661534
2801,102556.7495338953
2802,127476.14733140574
2803,168599.4189183365
2804,134135.44870775272
2805,106347.9117005612
2806,88019.16827983517
2807,169164.2655633
2808,145429.02169252327
2809,133950.8452930557
2810,121664.95900115225
2811,166050.84193080853
2812,169697.1757877521
2813,153093.09336429156
2814,148464.84170920373
2815,97868.27794028523
2816,233906.82727727806
2817,158327.98497881673
2818,132098.92281878504
2819,153227.99687589903
2820,133257.31229240508
2821,101425.53715657718
2822,191744.08792924153
2823,381951.3516519502
2824,192015.34456226998
2825,144841.39554109587
2826,140190.94360289595
2827,134206.5734581373
2828,225044.68737769735
2829,229549.07913810704
2830,228654.9487798497
2831,167594.54993130712
2832,257757.39100349144
2833,316847.39566018904
2834,231753.47618519963
2835,227221.16969737428
2836,187858.5138691802
2837,148180.89704018476
2838,152944.36118907656
2839,166843.24002645706
2840,209995.0498302817
2841,201125.22341414943
2842,235212.85190423188
2843,146055.01071629632
2844,170799.47028460697
2845,136737.34466879364
2846,206648.8716096077
2847,212928.17298467035
2848,221814.66500278565
2849,194474.50520508015
2850,283927.51206197374
2851,220244.34962851158
2852,240248.4940915069
2853,227667.3013815538
2854,137214.3054107889
2855,202545.7080476019
2856,202155.36246817294
2857,184711.45732554546
2858,214390.65944660685
2859,98587.9716537302
2860,124740.42309241467
2861,127486.35928228493
2862,187204.55207898997
2863,119578.4356191873
2864,244021.66036403534
2865,141042.0957578715
2866,150440.01103552946
2867,99909.61597317773
2868,89211.68173220418
2869,98576.80577701937
2870,116764.78906784047
2871,78751.56260975366
2872,50098.88426134129
2873,99639.24159426597
2874,147365.2134938822
2875,113271.32667351053
2876,176581.93200821974
2877,165343.95244473201
2878,148591.75121149022
2879,139215.64349852028
2880,104028.60942427359
2881,140123.424009494
2882,171469.9076406451
2883,181993.4879949416
2884,183667.2822006124
2885,177543.14699845857
2886,237375.50226197476
2887,96481.58067891681
2888,148273.48640310077
2889,55418.41653533882
2890,81675.56688649209
2891,138062.51419518434
2892,56576.04544064512
2893,95206.57581313295
2894,66299.45256010117
2895,335044.72421383765
2896,273167.1974126402
2897,212945.66144656186
2898,146303.90903976653
2899,203218.235220444
2900,157862.21918582104
2901,214459.55694597642
2902,183487.23583537547
2903,328140.6253535234
2904,378058.07284094754
2905,79313.17171069387
2906,195746.62839495385
2907,113366.79930607813
2908,127993.59476350177
2909,149467.32565843122
2910,80378.84770784205
2911,84435.63293741073
2912,137542.09541319747
2913,80046.21309829965
2914,78006.52714687336
2915,90063.39277485765
2916,82420.21036719193
2917,168094.719842873
2918,116407.29395994302
2919,219662.01196198715
