TeamId,TeamName,SubmissionDate,Score
2047707,"Paras Naren","2018-09-01 18:20:49",0.41600
1309188,ymtoo,"2018-09-01 18:28:51",0.22042
647819,George,"2018-09-01 19:21:59",0.19957
1853924,"Ivan Burmaka","2018-09-01 19:46:31",0.17104
1853924,"Ivan Burmaka","2018-09-01 20:38:00",0.16661
2077047,UZI,"2018-09-01 21:00:35",0.19734
2018951,"Jakub Kisel","2018-09-01 23:40:24",0.13186
2018951,"Jakub Kisel","2018-09-01 23:47:03",0.12719
741255,"Paulo Henrique Vasconcellos","2018-09-02 04:45:06",0.15143
1672152,smon,"2018-09-02 07:54:37",0.11563
1309188,ymtoo,"2018-09-02 08:13:57",0.21567
2041231,"Dmitry E","2018-09-02 08:38:58",0.14818
2031422,"Kirill Kostyrenko","2018-09-02 09:23:20",0.15531
1678521,"Brad Jenkinson","2018-09-02 11:23:05",0.13308
1764519,"Sebastian Gębala","2018-09-02 13:31:10",0.11529
2018951,"Jakub Kisel","2018-09-02 14:09:18",0.12714
1241548,Donjon,"2018-09-02 14:11:55",0.13743
1309188,ymtoo,"2018-09-02 14:25:41",0.20239
1764519,"Sebastian Gębala","2018-09-02 14:54:51",0.11473
1309188,ymtoo,"2018-09-02 15:09:40",0.16980
1764519,"Sebastian Gębala","2018-09-02 15:14:02",0.11453
1999738,windkey,"2018-09-02 15:27:21",0.23952
2031422,"Kirill Kostyrenko","2018-09-02 16:44:32",0.15483
1882194,"Alex Petenchea","2018-09-02 16:56:41",0.14474
1882194,"Alex Petenchea","2018-09-02 17:05:59",0.14398
1309188,ymtoo,"2018-09-02 17:31:17",0.16874
2031422,"Kirill Kostyrenko","2018-09-02 17:36:06",0.15439
622457,"Husky the destroyer","2018-09-02 18:01:33",0.13211
2036854,pats,"2018-09-02 18:29:02",0.23709
2050609,"Pavel Baryshnikov","2018-09-02 19:36:05",0.15318
1863542,"Mun Chun Cheong","2018-09-02 20:10:09",0.14350
622457,"Husky the destroyer","2018-09-02 20:16:18",0.12776
1988303,"Tatsuya Tsuda","2018-09-02 20:32:04",0.12899
2018951,"Jakub Kisel","2018-09-02 21:01:59",0.12643
2051416,keisukeishikawa,"2018-09-03 01:49:14",0.40890
1881636,kzks,"2018-09-03 02:20:45",0.13467
2051175,"alex zhu","2018-09-03 04:45:53",0.48138
622457,"Husky the destroyer","2018-09-03 10:13:41",0.12311
2018951,"Jakub Kisel","2018-09-03 10:46:01",0.12444
2041403,"millenium falcon","2018-09-03 10:46:20",0.64910
2018951,"Jakub Kisel","2018-09-03 10:51:48",0.12174
1988303,"Tatsuya Tsuda","2018-09-03 11:44:23",0.12563
2053717,ZeyuWU,"2018-09-03 13:21:39",0.23952
1609110,tatei,"2018-09-03 13:41:24",0.14504
2053592,fancheyu,"2018-09-03 14:32:39",0.16311
2050691,"Tao Lin","2018-09-03 15:10:07",0.13290
2041231,"Dmitry E","2018-09-03 15:30:14",0.14401
2038389,"Frank Chang","2018-09-03 16:10:17",0.12301
1550148,"Logesh Dayalan","2018-09-03 16:16:02",0.11490
1865509,Moghazy,"2018-09-03 16:31:25",0.47329
1865509,Moghazy,"2018-09-03 16:39:27",0.47329
1865509,Moghazy,"2018-09-03 16:46:16",0.40956
1865509,Moghazy,"2018-09-03 16:49:56",0.40181
2040718,"Oksana Antropova","2018-09-03 17:41:51",0.16835
1948144,"Samson Qian","2018-09-03 18:39:51",0.14787
622457,"Husky the destroyer","2018-09-03 18:59:35",0.11957
2027370,"Filip Sviben","2018-09-03 19:30:43",0.16020
2041231,"Dmitry E","2018-09-03 19:42:09",0.14357
2027370,"Filip Sviben","2018-09-03 20:11:29",0.15763
2049423,arioll,"2018-09-03 20:14:09",0.14181
1865509,Moghazy,"2018-09-03 20:29:45",0.28948
1865509,Moghazy,"2018-09-03 20:59:07",0.25097
1853924,"Ivan Burmaka","2018-09-03 21:42:25",0.16323
2043974,paton,"2018-09-03 23:23:21",11.32519
2043974,paton,"2018-09-03 23:28:27",0.12086
2038455,"Lisa Xing","2018-09-04 00:27:42",0.48138
2045485,"Spencer Retcher","2018-09-04 00:48:37",0.15382
2018951,"Jakub Kisel","2018-09-04 00:49:00",0.11964
2050907,"Justin Wang","2018-09-04 05:34:30",0.14245
2050907,"Justin Wang","2018-09-04 07:11:47",0.13561
2016834,ema_s,"2018-09-04 07:57:43",0.11928
2054102,jarbol,"2018-09-04 08:07:32",2.42954
2054102,jarbol,"2018-09-04 08:19:21",1.45534
2054102,jarbol,"2018-09-04 08:24:09",0.18941
2054102,jarbol,"2018-09-04 08:27:18",0.17407
2016834,ema_s,"2018-09-04 08:28:30",0.11880
2054102,jarbol,"2018-09-04 08:29:30",0.16379
2053288,hosomi,"2018-09-04 08:49:53",0.14190
1541212,"Davide Danesi","2018-09-04 09:36:33",0.15466
1541212,"Davide Danesi","2018-09-04 09:39:17",0.15367
1541212,"Davide Danesi","2018-09-04 10:19:53",0.13757
2054102,jarbol,"2018-09-04 10:22:13",0.13831
2001878,"Kengo Hiro","2018-09-04 10:29:12",0.13306
2054951,sushpc,"2018-09-04 10:36:28",0.30902
2041403,"millenium falcon","2018-09-04 11:13:51",0.46380
1541212,"Davide Danesi","2018-09-04 11:14:58",0.13636
1865509,Moghazy,"2018-09-04 12:27:04",0.15002
1764519,"Sebastian Gębala","2018-09-04 13:52:40",0.11447
1865509,Moghazy,"2018-09-04 14:44:11",0.14941
1865509,Moghazy,"2018-09-04 14:55:08",0.14939
1742689,leher,"2018-09-04 15:19:18",0.13310
2050907,"Justin Wang","2018-09-04 17:00:05",0.13352
2049659,LucienLi,"2018-09-04 17:46:01",0.13919
1988303,"Tatsuya Tsuda","2018-09-04 17:50:44",0.12093
1988303,"Tatsuya Tsuda","2018-09-04 18:07:23",0.11954
2050907,"Justin Wang","2018-09-04 18:48:57",0.13232
1754352,Tom_Jerry,"2018-09-04 19:05:28",0.13179
1754352,Tom_Jerry,"2018-09-04 19:10:43",0.13179
622457,"Husky the destroyer","2018-09-04 19:11:13",0.11731
415739,Retroacted,"2018-09-04 19:16:38",0.12517
535728,"Andrii Bereznikov","2018-09-04 20:16:48",0.17419
1826475,"Victor del Canto","2018-09-04 20:18:40",0.15170
1731682,Kaizen,"2018-09-04 21:39:08",0.14545
1731682,Kaizen,"2018-09-04 21:42:43",0.14454
1853924,"Ivan Burmaka","2018-09-04 22:13:31",0.16178
1731682,Kaizen,"2018-09-04 22:24:35",0.14229
1731682,Kaizen,"2018-09-04 22:30:35",0.14172
2059160,"Cooper Jewnion","2018-09-04 22:31:16",0.39701
949453,"Dmytro Polokhach","2018-09-04 22:39:31",0.21121
2059160,"Cooper Jewnion","2018-09-04 22:40:07",0.23935
2059160,"Cooper Jewnion","2018-09-04 22:46:32",0.19107
1977917,"Jérôme Renaux","2018-09-05 00:17:49",0.13275
2050907,"Justin Wang","2018-09-05 00:39:41",0.13079
2050866,JiachiHu,"2018-09-05 00:58:31",0.23397
1981738,leo201808,"2018-09-05 01:18:09",0.11865
2050866,JiachiHu,"2018-09-05 01:21:35",0.16772
1981738,leo201808,"2018-09-05 01:22:15",0.11859
2029128,heling,"2018-09-05 01:24:43",0.16371
2050866,JiachiHu,"2018-09-05 01:36:16",0.14291
2059341,"Weiwei Ouyang","2018-09-05 01:37:32",0.20360
2059341,"Weiwei Ouyang","2018-09-05 01:42:48",0.20353
2038389,"Frank Chang","2018-09-05 02:04:06",0.11544
2059341,"Weiwei Ouyang","2018-09-05 02:10:04",0.16844
2057447,The_fish,"2018-09-05 02:13:09",0.13517
1775891,"Allen Wang","2018-09-05 02:48:11",0.15327
1979524,"Vladyslav Mokrousov","2018-09-05 02:55:27",0.15920
2051175,"alex zhu","2018-09-05 02:55:49",0.19229
2050866,JiachiHu,"2018-09-05 03:20:32",0.14125
2050907,"Justin Wang","2018-09-05 04:12:55",0.12922
2059341,"Weiwei Ouyang","2018-09-05 04:13:13",0.16753
2050907,"Justin Wang","2018-09-05 04:18:03",0.12781
2050907,"Justin Wang","2018-09-05 04:18:52",0.12745
1998446,"Ben Motil","2018-09-05 04:28:41",0.70535
2050866,JiachiHu,"2018-09-05 04:48:14",0.14000
1988303,"Tatsuya Tsuda","2018-09-05 04:57:56",0.11950
2025886,"Team Eagle","2018-09-05 05:02:32",0.43671
2038389,"Frank Chang","2018-09-05 05:43:22",0.11480
1988303,"Tatsuya Tsuda","2018-09-05 05:48:16",0.11936
2054102,jarbol,"2018-09-05 07:01:01",0.12450
2028629,HYXTRY,"2018-09-05 07:06:35",0.11733
2028629,HYXTRY,"2018-09-05 07:11:24",0.11632
2016844,s12241rk,"2018-09-05 07:58:28",0.13401
2040639,Serendipity_,"2018-09-05 08:28:25",0.11720
2040639,Serendipity_,"2018-09-05 08:29:55",0.11635
1980549,alex33317,"2018-09-05 09:18:30",0.12038
2060565,"Uasmi Nasser","2018-09-05 09:39:39",0.13309
2051175,"alex zhu","2018-09-05 09:55:24",0.17214
1754352,Tom_Jerry,"2018-09-05 10:16:45",0.13179
2058513,hakymulla,"2018-09-05 10:39:56",9.45446
1754352,Tom_Jerry,"2018-09-05 10:48:36",0.13140
1754352,Tom_Jerry,"2018-09-05 10:52:18",0.13030
2025886,"Team Eagle","2018-09-05 11:42:39",0.11863
1988303,"Tatsuya Tsuda","2018-09-05 12:29:36",0.11845
1865509,Moghazy,"2018-09-05 13:24:01",0.13733
1919362,jjanezich,"2018-09-05 13:26:07",0.74839
1865509,Moghazy,"2018-09-05 13:42:25",0.13662
1865509,Moghazy,"2018-09-05 14:12:28",0.13575
2050866,JiachiHu,"2018-09-05 14:13:12",0.13964
1980549,alex33317,"2018-09-05 15:25:40",0.11999
2018162,yzelenkov,"2018-09-05 16:15:21",0.12096
1754352,Tom_Jerry,"2018-09-05 16:26:21",0.12879
1826475,"Victor del Canto","2018-09-05 17:13:06",0.15138
1754352,Tom_Jerry,"2018-09-05 17:37:24",0.12764
535728,"Andrii Bereznikov","2018-09-05 17:59:38",0.16454
2061990,"Lin Wen","2018-09-05 18:11:19",0.11544
2059160,"Cooper Jewnion","2018-09-05 20:39:32",0.16515
2062798,"6e 69 6b 68 69 6c ","2018-09-05 20:41:26",0.21524
871943,"Scott B.","2018-09-05 20:45:25",0.17641
2059160,"Cooper Jewnion","2018-09-05 20:59:45",0.13536
1984273,AlexTrue33319,"2018-09-05 21:00:09",0.12011
2036854,pats,"2018-09-05 21:00:27",0.19989
871943,"Scott B.","2018-09-05 21:00:34",0.14901
2062798,"6e 69 6b 68 69 6c ","2018-09-05 21:02:50",0.20123
1784287,CodeBird,"2018-09-05 21:06:06",0.22819
1784287,CodeBird,"2018-09-05 21:18:27",0.22741
1784287,CodeBird,"2018-09-05 21:24:07",0.18915
1977917,"Jérôme Renaux","2018-09-05 21:32:29",0.12202
1853924,"Ivan Burmaka","2018-09-05 22:13:15",0.15479
2059420,guilhermeb4rreto,"2018-09-05 23:23:42",0.40890
2049659,LucienLi,"2018-09-05 23:25:52",0.12856
2049659,LucienLi,"2018-09-05 23:31:05",0.12813
2059420,guilhermeb4rreto,"2018-09-05 23:57:42",0.25620
1977917,"Jérôme Renaux","2018-09-06 00:10:52",0.12021
2050907,"Justin Wang","2018-09-06 00:42:55",0.12743
2059420,guilhermeb4rreto,"2018-09-06 01:05:17",0.21080
1988303,"Tatsuya Tsuda","2018-09-06 01:12:29",0.11817
1988303,"Tatsuya Tsuda","2018-09-06 03:36:30",0.11815
1988303,"Tatsuya Tsuda","2018-09-06 03:48:27",0.11748
1988303,"Tatsuya Tsuda","2018-09-06 04:27:09",0.11725
1948144,"Samson Qian","2018-09-06 06:24:18",0.14783
2041231,"Dmitry E","2018-09-06 07:09:51",0.12976
2041231,"Dmitry E","2018-09-06 07:20:58",0.12943
2053288,hosomi,"2018-09-06 07:32:16",0.13590
1640812,bnikita,"2018-09-06 07:37:43",0.22410
2041231,"Dmitry E","2018-09-06 07:40:58",0.12886
1754352,Tom_Jerry,"2018-09-06 09:33:08",0.12669
2029128,heling,"2018-09-06 10:32:47",0.11591
1640812,bnikita,"2018-09-06 11:11:17",0.22410
2064336,pratikkumar,"2018-09-06 11:19:40",0.15996
1965253,Mosbyllc,"2018-09-06 11:38:46",0.11523
622457,"Husky the destroyer","2018-09-06 11:47:49",0.11526
2054102,jarbol,"2018-09-06 12:10:11",0.12442
1018852,yasuaki,"2018-09-06 12:36:37",0.13936
2054102,jarbol,"2018-09-06 12:38:28",0.12374
622457,"Husky the destroyer","2018-09-06 12:52:55",0.11462
1993000,Kashkaval,"2018-09-06 13:21:06",0.15075
1640812,bnikita,"2018-09-06 13:30:13",0.22364
1993000,Kashkaval,"2018-09-06 13:53:36",0.13774
2054102,jarbol,"2018-09-06 14:01:36",0.12346
1993000,Kashkaval,"2018-09-06 14:17:22",0.13725
2005189,Marten,"2018-09-06 14:24:09",0.20623
1960643,sergem,"2018-09-06 15:07:31",0.21690
1960643,sergem,"2018-09-06 15:19:17",0.14042
1960643,sergem,"2018-09-06 15:28:50",0.13862
1216170,AI-025,"2018-09-06 18:08:05",0.13743
1993000,Kashkaval,"2018-09-06 18:45:55",0.13627
1811373,LucasIscovici,"2018-09-06 19:44:19",0.19859
1811373,LucasIscovici,"2018-09-06 19:47:30",0.15770
1811373,LucasIscovici,"2018-09-06 19:55:05",0.15512
2050866,JiachiHu,"2018-09-06 20:02:42",0.13469
1811373,LucasIscovici,"2018-09-06 20:31:18",0.14853
1811373,LucasIscovici,"2018-09-06 22:24:17",0.13597
2050866,JiachiHu,"2018-09-06 23:10:34",0.13268
2050866,JiachiHu,"2018-09-06 23:29:07",0.13255
2032668,"april wang","2018-09-06 23:48:30",0.41600
1988303,"Tatsuya Tsuda","2018-09-07 00:21:35",0.11692
1988303,"Tatsuya Tsuda","2018-09-07 00:30:45",0.11687
2073166,C1-1,"2018-09-07 01:44:12",0.72852
1970007,Green-Wood,"2018-09-07 03:12:21",0.24307
2050907,"Justin Wang","2018-09-07 03:30:38",0.12704
2057447,The_fish,"2018-09-07 04:18:00",0.12373
1974609,gjunyan,"2018-09-07 05:10:32",0.14954
1974609,gjunyan,"2018-09-07 06:30:39",0.14735
2054102,jarbol,"2018-09-07 06:47:12",0.12227
1974609,gjunyan,"2018-09-07 07:03:05",0.14647
622457,"Husky the destroyer","2018-09-07 07:20:36",0.11447
883410,maxpayne10,"2018-09-07 07:47:06",0.12905
883410,maxpayne10,"2018-09-07 08:00:44",0.12866
2064078,tomori,"2018-09-07 09:25:38",0.16929
1401373,"Rangarajan ","2018-09-07 09:31:16",0.25856
2038389,"Frank Chang","2018-09-07 09:34:24",0.11383
2018162,yzelenkov,"2018-09-07 09:44:08",0.12083
2018162,yzelenkov,"2018-09-07 11:06:28",0.12070
2041231,"Dmitry E","2018-09-07 11:31:50",0.12816
2055957,"Rahil Shaikh","2018-09-07 12:24:09",0.26721
2055957,"Rahil Shaikh","2018-09-07 12:33:55",0.17110
1984273,AlexTrue33319,"2018-09-07 13:24:57",0.11998
1980549,alex33317,"2018-09-07 13:27:37",0.11998
2059160,"Cooper Jewnion","2018-09-07 15:37:27",0.13292
1980549,alex33317,"2018-09-07 16:02:08",0.11699
1126621,"Tirikov Egor","2018-09-07 16:13:28",0.15839
1980615,alex33324,"2018-09-07 16:25:40",0.11730
2064336,pratikkumar,"2018-09-07 18:04:13",0.15505
1309188,ymtoo,"2018-09-07 18:26:30",0.16843
2036854,pats,"2018-09-07 19:49:09",0.18084
2036854,pats,"2018-09-07 19:57:34",0.17640
2021507,"Babak Mehrabi","2018-09-07 22:34:47",0.14880
2021507,"Babak Mehrabi","2018-09-08 00:03:29",0.13394
2050907,"Justin Wang","2018-09-08 00:19:25",0.12646
2021507,"Babak Mehrabi","2018-09-08 00:34:51",0.12969
2021507,"Babak Mehrabi","2018-09-08 00:37:08",0.12906
2070093,C1-14,"2018-09-08 01:45:52",0.19970
1893056,"Todd D. Vance","2018-09-08 01:46:55",0.13376
1893056,"Todd D. Vance","2018-09-08 02:02:29",0.13308
622457,"Husky the destroyer","2018-09-08 03:00:32",0.11311
2071579,"Wing Zheng","2018-09-08 03:49:36",0.17192
2071579,"Wing Zheng","2018-09-08 04:03:44",0.13110
1988303,"Tatsuya Tsuda","2018-09-08 04:32:11",0.11672
2055957,"Rahil Shaikh","2018-09-08 05:29:22",0.16595
1865509,Moghazy,"2018-09-08 05:43:43",0.13001
1957857,陈十月,"2018-09-08 06:06:35",0.56393
1957857,陈十月,"2018-09-08 06:31:34",0.17361
1957857,陈十月,"2018-09-08 06:39:16",0.14848
2018162,yzelenkov,"2018-09-08 06:50:57",0.12056
1018852,yasuaki,"2018-09-08 07:01:44",0.13827
2018162,yzelenkov,"2018-09-08 07:15:23",0.12016
2018162,yzelenkov,"2018-09-08 07:27:30",0.12005
622457,"Husky the destroyer","2018-09-08 07:37:27",0.11142
535728,"Andrii Bereznikov","2018-09-08 08:20:25",0.15463
2049259,"john coke01","2018-09-08 08:22:40",0.12151
2018162,yzelenkov,"2018-09-08 08:46:16",0.11972
1018852,yasuaki,"2018-09-08 08:48:06",0.13283
796545,massquantity,"2018-09-08 08:49:00",0.11243
796545,massquantity,"2018-09-08 08:50:35",0.11186
796545,massquantity,"2018-09-08 08:51:50",0.11006
796545,massquantity,"2018-09-08 08:53:22",0.10964
2053267,md_cc,"2018-09-08 08:56:11",0.78578
1018852,yasuaki,"2018-09-08 09:30:47",0.12931
1988303,"Tatsuya Tsuda","2018-09-08 09:50:10",0.11662
2071831,PranjalRawat,"2018-09-08 11:26:14",9.45422
1550148,"Logesh Dayalan","2018-09-08 12:09:15",0.11428
2052459,"Jelly Fruit","2018-09-08 13:09:49",0.26722
2052459,"Jelly Fruit","2018-09-08 13:27:45",0.25881
2052459,"Jelly Fruit","2018-09-08 14:00:08",0.22899
1988303,"Tatsuya Tsuda","2018-09-08 15:07:51",0.11642
2028629,HYXTRY,"2018-09-08 15:09:39",0.11632
1489462,"Linchen Zhang","2018-09-08 15:38:43",0.11566
2044887,ramireddy,"2018-09-08 15:42:17",0.22680
1784287,CodeBird,"2018-09-08 15:42:40",0.18874
1784287,CodeBird,"2018-09-08 15:49:28",0.17931
1988303,"Tatsuya Tsuda","2018-09-08 15:50:55",0.11626
2054408,NickolasTheodoulou,"2018-09-08 16:14:20",0.20068
2054408,NickolasTheodoulou,"2018-09-08 16:26:28",0.19631
1550148,"Logesh Dayalan","2018-09-08 16:54:59",0.11373
2044887,ramireddy,"2018-09-08 17:35:16",0.17032
2071579,"Wing Zheng","2018-09-08 17:57:35",0.12988
2073166,C1-1,"2018-09-08 18:03:25",0.22573
2071579,"Wing Zheng","2018-09-08 18:15:22",0.12833
2050866,JiachiHu,"2018-09-08 18:35:18",0.13137
2073166,C1-1,"2018-09-08 18:40:27",0.22343
2071579,"Wing Zheng","2018-09-08 18:42:07",0.12581
2054408,NickolasTheodoulou,"2018-09-08 18:43:12",0.16700
2054408,NickolasTheodoulou,"2018-09-08 18:46:06",0.16372
2050866,JiachiHu,"2018-09-08 18:58:38",0.12949
2050866,JiachiHu,"2018-09-08 19:35:15",0.12922
2054202,mmendocn,"2018-09-08 19:55:35",0.13558
2049542,arunsingh,"2018-09-08 19:59:19",0.58804
2076156,C1-8,"2018-09-08 20:09:55",0.20765
2005796,"Chris Mann","2018-09-08 20:10:05",0.13737
2024360,ashwinibm,"2018-09-08 20:12:18",0.17120
2049542,arunsingh,"2018-09-08 20:21:23",0.17649
2073635,"Vlad Aituganov","2018-09-08 20:44:57",0.26400
2076156,C1-8,"2018-09-08 20:53:25",0.14759
2012981,"Shyam Kotak","2018-09-08 21:13:31",0.93415
2074587,C1-2,"2018-09-08 21:14:13",0.20596
2073635,"Vlad Aituganov","2018-09-08 21:15:44",0.16007
2062701,philippecodes,"2018-09-08 22:15:35",0.13299
2062701,philippecodes,"2018-09-08 22:31:35",0.13205
2072055,Buddha,"2018-09-08 22:54:57",0.13527
2059341,"Weiwei Ouyang","2018-09-09 00:01:43",0.16543
1893056,"Todd D. Vance","2018-09-09 01:11:32",0.13275
1893056,"Todd D. Vance","2018-09-09 01:14:04",0.13179
1889995,bingui,"2018-09-09 01:17:50",0.12946
2029165,sjtu448651346,"2018-09-09 02:30:03",0.30745
2073633,C1-13,"2018-09-09 02:33:02",0.26491
2012981,"Shyam Kotak","2018-09-09 02:37:06",0.15887
2073958,c1-9,"2018-09-09 03:35:33",0.18225
1814686,"Peter Orum","2018-09-09 05:43:41",0.17975
1814686,"Peter Orum","2018-09-09 05:57:52",0.14230
2076156,C1-8,"2018-09-09 06:06:16",0.13458
2073419,"Chandler Tu","2018-09-09 06:21:41",0.12532
2076156,C1-8,"2018-09-09 06:35:56",0.12021
2076156,C1-8,"2018-09-09 06:49:17",0.12007
2076156,C1-8,"2018-09-09 06:51:50",0.11879
2005796,"Chris Mann","2018-09-09 06:54:32",0.12836
2073419,"Chandler Tu","2018-09-09 07:27:57",0.11615
2073355,"utkarsh chawla","2018-09-09 07:41:20",0.15443
1216170,AI-025,"2018-09-09 07:44:56",0.13551
2074943,"Rahul Kumawat","2018-09-09 07:58:37",0.15384
2054215,"Nishan Kundu","2018-09-09 08:00:26",0.40890
2024360,ashwinibm,"2018-09-09 08:24:06",0.14683
1988303,"Tatsuya Tsuda","2018-09-09 08:41:20",0.11607
2024360,ashwinibm,"2018-09-09 08:41:43",0.14514
1988303,"Tatsuya Tsuda","2018-09-09 08:43:55",0.11606
2050609,"Pavel Baryshnikov","2018-09-09 08:55:47",0.15248
1960643,sergem,"2018-09-09 09:27:40",0.13441
2073355,"utkarsh chawla","2018-09-09 09:43:25",0.14834
2050609,"Pavel Baryshnikov","2018-09-09 09:59:59",0.14632
535728,"Andrii Bereznikov","2018-09-09 10:00:00",0.15369
2067150,"Gregory B","2018-09-09 10:15:53",0.20609
2073355,"utkarsh chawla","2018-09-09 10:29:43",0.14784
2073200,saefro991,"2018-09-09 10:31:45",0.28315
1960643,sergem,"2018-09-09 10:36:27",0.13158
1970007,Green-Wood,"2018-09-09 10:40:29",0.18582
2050609,"Pavel Baryshnikov","2018-09-09 10:47:43",0.14228
2073355,"utkarsh chawla","2018-09-09 10:54:20",0.14734
1960643,sergem,"2018-09-09 11:05:50",0.11712
2073355,"utkarsh chawla","2018-09-09 11:22:12",0.14408
2067150,"Gregory B","2018-09-09 11:47:48",0.15562
2075603,dextergirl,"2018-09-09 12:01:28",0.16753
2075531,"Enes Polat","2018-09-09 12:38:01",0.13090
1745066,"Piotr Pawlowski","2018-09-09 12:51:44",0.15354
2067150,"Gregory B","2018-09-09 12:57:09",0.13486
2018162,yzelenkov,"2018-09-09 13:04:28",0.11803
930338,"Juan Pardo","2018-09-09 13:05:55",0.11972
2073200,saefro991,"2018-09-09 13:38:10",0.21766
2073355,"utkarsh chawla","2018-09-09 14:06:29",0.14054
2016281,amitrastogi,"2018-09-09 14:17:33",0.14998
2012981,"Shyam Kotak","2018-09-09 14:53:30",0.15851
1980615,alex33324,"2018-09-09 14:56:25",0.11621
1609110,tatei,"2018-09-09 15:14:51",0.13964
2076141,kitaj,"2018-09-09 15:57:20",0.13545
983272,"David K Nguyen","2018-09-09 16:07:34",0.15271
586807,DanieleBroccolo,"2018-09-09 16:09:03",0.16352
2067150,"Gregory B","2018-09-09 16:21:55",0.13331
2076211,marklap,"2018-09-09 16:25:52",0.15747
983272,"David K Nguyen","2018-09-09 16:27:34",0.14843
2066562,jorgecarleitao,"2018-09-09 17:02:20",0.13259
2073419,"Chandler Tu","2018-09-09 17:11:23",0.11570
1980615,alex33324,"2018-09-09 17:15:13",0.11554
1929471,Akin_tobi,"2018-09-09 17:16:01",5.32993
2044887,ramireddy,"2018-09-09 17:21:59",0.16389
2050866,JiachiHu,"2018-09-09 17:26:50",0.12908
1984273,AlexTrue33319,"2018-09-09 17:40:57",0.11642
1984273,AlexTrue33319,"2018-09-09 17:44:50",0.11541
586807,DanieleBroccolo,"2018-09-09 17:48:17",0.13099
2058327,jiromaru,"2018-09-09 18:03:35",0.14067
2044887,ramireddy,"2018-09-09 18:08:38",0.15729
2076184,C1-16,"2018-09-09 18:08:59",0.19118
2050866,JiachiHu,"2018-09-09 18:13:52",0.12897
2064336,pratikkumar,"2018-09-09 18:23:52",0.14397
2073355,"utkarsh chawla","2018-09-09 18:33:33",0.13413
2064336,pratikkumar,"2018-09-09 18:35:08",0.14366
2066951,C1-12,"2018-09-09 19:27:55",0.73016
2066370,"C1-4 tbj2cu,nh4mq,jcn4rh","2018-09-09 19:34:41",0.17454
2025178,rremizov,"2018-09-09 19:38:39",3.22339
2066370,"C1-4 tbj2cu,nh4mq,jcn4rh","2018-09-09 19:40:18",0.17105
2074154,"C1 - 3","2018-09-09 19:45:56",0.15963
2069321,"Siim V","2018-09-09 19:46:51",0.15279
2069663,C1-10,"2018-09-09 19:48:03",0.16274
2070093,C1-14,"2018-09-09 19:53:46",0.18510
1489462,"Linchen Zhang","2018-09-09 19:54:41",0.11532
2074154,"C1 - 3","2018-09-09 19:59:28",0.15466
2074154,"C1 - 3","2018-09-09 20:19:00",0.14938
2062701,philippecodes,"2018-09-09 20:34:36",0.13186
2062701,philippecodes,"2018-09-09 20:35:22",0.13142
2076722,C1-15,"2018-09-09 20:47:27",0.41600
1853924,"Ivan Burmaka","2018-09-09 20:57:32",0.15443
2067150,"Gregory B","2018-09-09 21:03:18",0.13304
1853924,"Ivan Burmaka","2018-09-09 21:04:03",0.14842
2067150,"Gregory B","2018-09-09 21:06:32",0.12819
1853924,"Ivan Burmaka","2018-09-09 21:10:38",0.14376
2066951,C1-12,"2018-09-09 21:11:43",0.17512
949453,"Dmytro Polokhach","2018-09-09 21:12:25",0.20098
2076416,"Malik Diarra","2018-09-09 21:34:20",0.20196
2066951,C1-12,"2018-09-09 21:48:12",0.17458
2076889,Rahul1,"2018-09-09 22:01:09",0.21860
2058501,"Gopi Kengatharan","2018-09-09 22:17:22",0.19772
2076416,"Malik Diarra","2018-09-09 22:30:39",0.19726
2058501,"Gopi Kengatharan","2018-09-09 22:31:17",0.14539
2058501,"Gopi Kengatharan","2018-09-09 22:46:03",0.14010
2023703,Yanghe_Sheffield,"2018-09-09 22:47:09",0.15274
2018863,"Jon Lieberman","2018-09-09 23:06:00",0.20644
2076889,Rahul1,"2018-09-09 23:10:34",0.13494
2018863,"Jon Lieberman","2018-09-09 23:23:35",0.14322
1893056,"Todd D. Vance","2018-09-09 23:44:45",0.13163
2077055,bkpolymers1617,"2018-09-09 23:52:51",0.15565
2065973,"Dipanwita D","2018-09-09 23:56:33",0.13772
1893056,"Todd D. Vance","2018-09-10 00:04:50",0.13138
2074587,C1-2,"2018-09-10 00:05:50",0.13494
2058851,"Usama Ahmed Malik","2018-09-10 00:56:28",0.12950
2067197,"Abby Kumarathasan","2018-09-10 00:59:22",0.14155
2077055,bkpolymers1617,"2018-09-10 01:06:31",0.15427
2077055,bkpolymers1617,"2018-09-10 01:13:30",0.14884
2062574,DaisyL,"2018-09-10 01:19:34",0.39045
2018863,"Jon Lieberman","2018-09-10 01:20:13",0.13473
2062574,DaisyL,"2018-09-10 01:21:37",0.33162
2062574,DaisyL,"2018-09-10 01:23:24",0.14729
1893056,"Todd D. Vance","2018-09-10 01:26:07",0.12980
1893056,"Todd D. Vance","2018-09-10 01:33:31",0.12686
2052459,"Jelly Fruit","2018-09-10 01:34:21",0.15500
1893056,"Todd D. Vance","2018-09-10 01:43:01",0.12631
1981738,leo201808,"2018-09-10 01:47:30",0.11788
2050866,JiachiHu,"2018-09-10 01:49:32",0.12608
2062574,DaisyL,"2018-09-10 01:51:55",0.14487
2073200,saefro991,"2018-09-10 01:54:30",0.20473
2050907,"Justin Wang","2018-09-10 02:04:46",0.12542
